Timestamp,ACE_Perday,BP_Perday,EV_Perday,GS_Perday,SURE_Perday,ShowRoom_Perday,VM_Perday
21-Jul-23 5:45 PM ICT,836.4,340.6,-0.3,512.4,80.5,1485.5,229.8
21-Jul-23 6:00 PM ICT,850.0,341.5,-0.3,512.8,80.7,1489.2,230.0
21-Jul-23 6:15 PM ICT,856.6,342.2,-0.3,513.2,80.9,1491.9,230.2
21-Jul-23 6:30 PM ICT,848.1,342.9,-0.3,513.7,81.1,1494.7,230.6
21-Jul-23 6:45 PM ICT,864.0,343.7,-0.3,514.2,81.6,1497.5,231.0
21-Jul-23 7:00 PM ICT,854.1,344.7,-0.3,514.9,82.0,1500.4,231.5
21-Jul-23 7:15 PM ICT,848.6,345.7,-0.3,515.5,82.4,1503.2,232.0
21-Jul-23 7:30 PM ICT,837.0,346.6,-0.3,516.1,82.8,1506.0,232.5
21-Jul-23 7:45 PM ICT,859.5,355.7,-0.2,516.7,83.2,1509.4,233.0
21-Jul-23 8:00 PM ICT,852.4,356.5,-0.2,517.3,83.6,1512.4,233.4
21-Jul-23 8:15 PM ICT,842.4,349.5,-0.2,517.9,83.9,1515.2,233.9
21-Jul-23 8:30 PM ICT,861.4,350.5,-0.2,518.6,84.3,1517.9,234.3
21-Jul-23 8:45 PM ICT,853.1,351.4,-0.2,519.3,84.5,1520.4,234.8
21-Jul-23 9:00 PM ICT,845.3,352.2,-0.2,519.9,84.7,1522.9,235.3
21-Jul-23 9:15 PM ICT,834.7,353.1,-0.2,520.5,85.0,1525.4,235.7
21-Jul-23 9:30 PM ICT,856.1,353.8,-0.2,521.2,85.2,1527.8,236.2
21-Jul-23 9:45 PM ICT,844.0,354.4,-0.2,521.8,85.4,1530.8,236.6
21-Jul-23 10:00 PM ICT,837.0,355.2,-0.2,522.5,85.6,1533.3,237.1
21-Jul-23 10:15 PM ICT,846.9,363.9,-0.2,523.1,85.8,1535.8,237.5
21-Jul-23 10:30 PM ICT,857.4,364.5,-0.1,523.7,86.0,1538.1,237.9
21-Jul-23 10:45 PM ICT,836.0,357.0,-0.1,524.3,86.3,1540.4,238.4
21-Jul-23 11:00 PM ICT,847.9,357.4,-0.1,524.8,86.4,1542.9,238.7
21-Jul-23 11:15 PM ICT,858.9,357.8,-0.1,525.3,86.6,1545.7,239.1
21-Jul-23 11:30 PM ICT,837.8,358.4,-0.1,525.8,86.8,1548.1,239.5
21-Jul-23 11:45 PM ICT,847.6,358.8,-0.1,526.4,87.0,1550.6,239.9
22-Jul-23 12:00 AM ICT,858.9,359.2,-0.1,526.9,87.2,1553.0,240.4
22-Jul-23 12:15 AM ICT,-20.4,0.5,0.0,0.6,0.2,2.5,0.5
22-Jul-23 12:30 AM ICT,-9.6,0.9,0.0,1.1,0.4,5.1,1.0
22-Jul-23 12:45 AM ICT,0.4,1.3,0.0,1.7,0.6,7.6,1.4
22-Jul-23 1:00 AM ICT,-20.0,1.9,0.0,2.2,0.8,10.5,1.9
22-Jul-23 1:15 AM ICT,-9.2,2.3,0.0,2.8,1.0,12.8,2.3
22-Jul-23 1:30 AM ICT,-29.4,2.7,0.1,3.3,1.2,15.3,2.8
22-Jul-23 1:45 AM ICT,-51.5,3.1,0.1,3.9,1.4,17.5,3.2
22-Jul-23 2:00 AM ICT,-41.5,3.6,0.1,4.5,-2.4,19.9,3.8
22-Jul-23 2:15 AM ICT,-30.0,4.0,0.1,5.1,1.7,22.2,4.3
22-Jul-23 2:30 AM ICT,-49.9,4.4,0.1,5.6,1.9,24.5,4.7
22-Jul-23 2:45 AM ICT,-40.4,12.9,0.1,6.2,2.1,27.3,5.2
22-Jul-23 3:00 AM ICT,-28.2,5.4,0.1,6.9,2.3,29.7,5.7
22-Jul-23 3:15 AM ICT,-50.8,5.8,0.1,7.5,2.5,32.2,6.2
22-Jul-23 3:30 AM ICT,-39.0,6.2,0.1,8.1,2.7,34.7,6.6
22-Jul-23 3:45 AM ICT,-28.7,6.7,0.1,8.8,2.9,37.1,7.1
22-Jul-23 4:00 AM ICT,-48.9,7.2,0.1,9.4,3.1,39.6,7.6
22-Jul-23 4:15 AM ICT,-38.5,7.6,0.1,10.1,3.2,42.0,8.1
22-Jul-23 4:30 AM ICT,-26.4,8.0,0.2,10.6,3.4,44.9,8.5
22-Jul-23 4:45 AM ICT,-49.2,8.4,0.2,11.2,3.6,47.4,9.0
22-Jul-23 5:00 AM ICT,-37.6,8.9,0.2,11.8,3.8,49.8,9.5
22-Jul-23 5:15 AM ICT,-28.2,9.4,-0.3,12.3,4.0,52.1,10.0
22-Jul-23 5:30 AM ICT,-47.0,9.8,-0.3,12.7,4.2,54.6,10.3
22-Jul-23 5:45 AM ICT,-38.1,10.0,-0.3,13.0,4.3,57.0,10.5
22-Jul-23 6:00 AM ICT,-37.4,10.3,-0.3,13.3,4.5,59.6,10.7
22-Jul-23 6:15 AM ICT,-37.4,10.5,-0.3,13.7,4.6,61.9,11.0
22-Jul-23 6:30 AM ICT,-37.4,10.9,-0.3,14.0,4.8,64.0,11.3
22-Jul-23 6:45 AM ICT,-5.4,11.3,-0.3,14.3,5.0,66.3,11.5
22-Jul-23 7:00 AM ICT,-5.4,11.8,-0.3,14.6,5.1,69.1,11.7
22-Jul-23 7:15 AM ICT,-5.4,12.2,-0.3,14.9,5.3,89.6,11.9
22-Jul-23 7:30 AM ICT,26.6,12.8,-0.3,15.5,5.4,109.1,12.2
22-Jul-23 7:45 AM ICT,26.6,14.6,-0.2,16.8,5.7,132.5,12.4
22-Jul-23 8:00 AM ICT,58.6,18.5,-0.2,21.3,5.9,162.6,13.3
22-Jul-23 8:15 AM ICT,90.6,21.7,-0.2,25.2,6.7,197.9,15.5
22-Jul-23 8:30 AM ICT,122.6,27.0,-0.2,32.8,9.0,237.0,18.1
22-Jul-23 8:45 AM ICT,154.6,32.0,-0.1,43.5,11.1,277.3,21.4
22-Jul-23 9:00 AM ICT,186.6,41.5,-0.1,55.8,13.1,315.3,24.2
22-Jul-23 9:15 AM ICT,218.6,51.3,-0.0,71.3,15.4,353.5,29.8
22-Jul-23 9:30 AM ICT,250.6,62.8,0.0,89.2,17.4,390.4,35.9
22-Jul-23 9:45 AM ICT,282.6,72.2,0.1,109.0,19.4,428.4,42.5
22-Jul-23 10:00 AM ICT,314.6,80.7,0.2,129.8,21.5,466.8,49.1
22-Jul-23 10:15 AM ICT,314.6,91.8,-0.3,149.0,23.4,504.4,55.7
22-Jul-23 10:30 AM ICT,346.6,103.9,-0.3,168.8,25.7,542.2,62.8
22-Jul-23 10:45 AM ICT,410.6,115.9,-0.2,186.2,27.5,578.6,69.9
22-Jul-23 11:00 AM ICT,442.6,125.2,-0.2,203.1,29.1,614.9,77.0
22-Jul-23 11:15 AM ICT,506.6,133.7,-0.2,220.9,31.4,651.1,84.4
22-Jul-23 11:30 AM ICT,570.6,142.1,-0.1,238.2,34.0,687.4,92.1
22-Jul-23 11:45 AM ICT,602.6,151.8,0.5,254.6,36.6,725.9,99.8
22-Jul-23 12:00 PM ICT,634.6,161.6,0.5,269.2,38.3,761.6,107.6
22-Jul-23 12:15 PM ICT,666.6,167.8,0.5,280.4,39.6,797.7,114.9
22-Jul-23 12:30 PM ICT,666.6,171.4,0.5,289.7,41.0,831.9,121.9
22-Jul-23 12:45 PM ICT,698.6,175.3,0.0,298.4,42.4,864.8,128.9
22-Jul-23 1:00 PM ICT,762.6,180.4,0.0,307.3,43.8,897.9,135.5
22-Jul-23 1:15 PM ICT,826.6,187.7,0.1,317.2,46.1,932.6,142.8
22-Jul-23 1:30 PM ICT,858.6,191.0,0.1,333.9,48.4,970.1,150.5
22-Jul-23 1:45 PM ICT,890.6,210.8,0.1,355.1,51.1,1012.5,158.6
22-Jul-23 2:00 PM ICT,922.6,213.7,0.2,375.7,53.7,1057.4,167.3
22-Jul-23 2:15 PM ICT,986.6,232.4,-0.3,395.3,56.0,1101.5,175.8
22-Jul-23 2:30 PM ICT,986.6,243.7,-0.3,413.5,58.6,1144.3,184.2
22-Jul-23 2:45 PM ICT,1018.6,246.9,-0.3,429.8,57.6,1182.3,192.5
22-Jul-23 3:00 PM ICT,1050.6,266.1,-0.2,445.6,63.9,1219.4,201.3
22-Jul-23 3:15 PM ICT,1083.5,277.0,-0.2,464.6,65.7,1257.9,209.7
22-Jul-23 3:30 PM ICT,1064.2,288.3,-0.2,480.0,67.5,1296.4,217.7
22-Jul-23 3:45 PM ICT,1064.2,300.1,-0.2,494.8,69.5,1334.2,225.8
22-Jul-23 4:00 PM ICT,1096.2,311.5,-0.1,508.5,71.7,1369.4,234.0
22-Jul-23 4:15 PM ICT,1097.7,322.4,3.4,523.5,73.6,1404.1,243.8
22-Jul-23 4:30 PM ICT,1102.5,330.9,3.4,539.2,75.7,1441.0,253.8
22-Jul-23 4:45 PM ICT,1103.8,339.6,3.5,553.9,78.1,1477.4,263.7
22-Jul-23 5:00 PM ICT,1138.3,334.8,3.5,565.8,80.3,1514.1,271.0
22-Jul-23 5:15 PM ICT,1138.3,335.6,3.5,572.0,80.5,1535.5,275.4
22-Jul-23 5:30 PM ICT,1170.3,335.6,3.5,574.4,80.6,1545.4,277.2
22-Jul-23 5:45 PM ICT,1170.3,335.6,3.5,574.8,80.8,1550.1,277.5
22-Jul-23 6:00 PM ICT,1170.3,335.6,3.7,575.3,80.9,1554.6,277.7
22-Jul-23 6:15 PM ICT,1170.3,335.6,10.1,575.7,81.3,1564.9,278.0
22-Jul-23 6:30 PM ICT,1170.3,335.8,16.5,576.3,81.7,1575.5,278.4
22-Jul-23 6:45 PM ICT,1172.1,335.9,22.8,577.0,82.0,1586.3,279.0
22-Jul-23 7:00 PM ICT,1183.7,336.0,29.5,577.6,82.4,1596.6,279.5
22-Jul-23 7:15 PM ICT,1161.7,336.1,35.9,578.3,82.7,1606.0,280.1
22-Jul-23 7:30 PM ICT,1173.3,344.3,42.4,579.0,83.1,1615.6,280.6
22-Jul-23 7:45 PM ICT,1183.1,344.4,46.7,579.7,83.5,1623.5,281.2
22-Jul-23 8:00 PM ICT,1162.3,344.5,48.1,580.4,83.9,1628.0,281.8
22-Jul-23 8:15 PM ICT,1173.2,344.6,48.1,581.1,84.3,1631.0,282.3
22-Jul-23 8:30 PM ICT,1184.6,344.8,48.1,581.7,84.6,1633.8,282.9
22-Jul-23 8:45 PM ICT,1162.5,344.9,48.1,582.4,84.9,1636.5,283.4
22-Jul-23 9:00 PM ICT,1174.0,345.0,48.2,583.1,85.1,1639.2,283.9
22-Jul-23 9:15 PM ICT,1185.1,345.1,48.2,583.7,85.3,1641.8,284.4
22-Jul-23 9:30 PM ICT,1162.7,345.3,48.2,584.3,85.5,1644.5,285.0
22-Jul-23 9:45 PM ICT,1174.6,345.4,48.2,585.0,85.7,1647.6,285.5
22-Jul-23 10:00 PM ICT,1185.0,345.5,48.2,585.7,85.9,1650.1,286.0
22-Jul-23 10:15 PM ICT,1163.8,345.6,48.2,586.3,86.2,1652.6,286.5
22-Jul-23 10:30 PM ICT,1174.0,345.8,48.2,587.0,86.4,1654.9,287.1
22-Jul-23 10:45 PM ICT,1185.8,346.1,48.2,587.7,86.6,1657.3,287.6
22-Jul-23 11:00 PM ICT,1162.8,346.4,48.2,588.4,86.8,1659.7,288.2
22-Jul-23 11:15 PM ICT,1174.7,346.7,48.2,589.0,87.0,1662.5,288.7
22-Jul-23 11:30 PM ICT,1184.1,347.1,48.2,589.6,87.2,1664.9,289.2
22-Jul-23 11:45 PM ICT,1163.2,347.2,48.2,590.3,87.4,1667.3,289.7
23-Jul-23 12:00 AM ICT,1172.2,347.3,48.2,590.9,87.6,1669.8,290.2
23-Jul-23 12:15 AM ICT,10.9,0.1,0.0,0.6,0.2,2.4,0.5
23-Jul-23 12:30 AM ICT,-11.8,0.3,0.0,1.2,0.4,5.0,0.9
23-Jul-23 12:45 AM ICT,0.9,0.4,0.0,1.8,0.5,7.8,1.4
23-Jul-23 1:00 AM ICT,10.2,0.5,0.0,2.3,0.7,10.4,1.9
23-Jul-23 1:15 AM ICT,19.3,0.6,0.0,2.9,0.8,12.7,2.4
23-Jul-23 1:30 AM ICT,-2.8,0.7,0.0,3.4,1.0,15.2,2.8
23-Jul-23 1:45 AM ICT,7.6,0.9,0.0,3.9,1.1,17.5,3.3
23-Jul-23 2:00 AM ICT,17.9,1.0,0.1,4.5,1.3,19.9,3.8
23-Jul-23 2:15 AM ICT,-3.3,1.1,0.1,5.0,1.4,22.2,4.3
23-Jul-23 2:30 AM ICT,6.9,1.2,0.1,5.6,1.6,25.1,4.7
23-Jul-23 2:45 AM ICT,16.0,1.4,0.1,6.1,1.8,27.4,5.2
23-Jul-23 3:00 AM ICT,-5.6,1.5,0.1,6.6,1.9,29.9,5.7
23-Jul-23 3:15 AM ICT,4.8,1.6,0.1,7.2,2.1,32.3,6.2
23-Jul-23 3:30 AM ICT,13.8,1.7,0.1,7.8,2.2,34.8,6.7
23-Jul-23 3:45 AM ICT,-6.3,1.9,0.1,8.3,2.4,37.2,7.1
23-Jul-23 4:00 AM ICT,3.6,2.0,0.1,8.9,2.6,8.1,7.6
23-Jul-23 4:15 AM ICT,13.2,-5.9,0.1,9.4,2.8,42.6,8.1
23-Jul-23 4:30 AM ICT,-8.6,-5.7,0.1,10.0,2.9,45.1,8.6
23-Jul-23 4:45 AM ICT,0.8,-5.6,0.1,10.6,3.1,47.5,9.0
23-Jul-23 5:00 AM ICT,10.3,-5.5,0.1,11.3,3.3,49.9,9.5
23-Jul-23 5:15 AM ICT,-10.0,-5.4,0.1,11.9,3.5,52.3,10.0
23-Jul-23 5:30 AM ICT,0.4,-5.2,0.2,12.4,3.6,54.7,10.4
23-Jul-23 5:45 AM ICT,5.3,-5.2,0.2,12.8,3.8,57.2,10.7
23-Jul-23 6:00 AM ICT,5.3,-5.2,0.2,13.1,3.9,59.4,10.9
23-Jul-23 6:15 AM ICT,5.3,-5.2,0.2,13.4,4.1,61.5,11.1
23-Jul-23 6:30 AM ICT,5.3,-5.2,0.2,13.6,4.2,63.7,11.2
23-Jul-23 6:45 AM ICT,5.3,-5.2,0.2,13.9,4.3,65.8,11.4
23-Jul-23 7:00 AM ICT,5.3,-5.2,0.2,14.1,4.4,68.0,11.6
23-Jul-23 7:15 AM ICT,37.3,-5.1,0.2,14.4,4.6,70.2,11.8
23-Jul-23 7:30 AM ICT,37.3,-5.0,0.2,14.7,4.7,72.8,11.9
23-Jul-23 7:45 AM ICT,69.3,-4.5,0.2,15.0,4.8,75.0,12.1
23-Jul-23 8:00 AM ICT,101.3,-2.6,0.2,15.6,5.0,92.3,13.0
23-Jul-23 8:15 AM ICT,101.3,6.9,0.2,17.1,5.1,114.1,15.1
23-Jul-23 8:30 AM ICT,133.3,9.5,0.2,18.7,5.4,141.0,17.3
23-Jul-23 8:45 AM ICT,165.3,5.0,5.2,20.0,6.3,180.4,19.2
23-Jul-23 9:00 AM ICT,197.3,15.5,10.9,21.5,7.3,220.5,21.4
23-Jul-23 9:15 AM ICT,197.3,17.2,15.6,22.9,8.2,257.6,23.6
23-Jul-23 9:30 AM ICT,197.3,11.5,21.6,24.4,9.0,293.6,25.8
23-Jul-23 9:45 AM ICT,229.3,14.0,28.0,25.9,9.5,328.0,28.1
23-Jul-23 10:00 AM ICT,229.3,23.7,28.0,27.5,10.2,357.5,30.5
23-Jul-23 10:15 AM ICT,261.3,25.8,28.0,29.0,10.7,386.0,32.8
23-Jul-23 10:30 AM ICT,261.3,19.4,28.0,29.5,11.2,408.9,33.1
23-Jul-23 10:45 AM ICT,293.3,21.4,28.1,29.9,11.7,431.2,33.3
23-Jul-23 11:00 AM ICT,325.3,31.6,28.1,30.3,12.3,453.1,33.5
23-Jul-23 11:15 AM ICT,325.3,33.7,28.1,30.6,12.8,472.9,33.7
23-Jul-23 11:30 AM ICT,389.3,28.7,28.1,31.0,13.4,492.7,34.0
23-Jul-23 11:45 AM ICT,421.3,38.5,28.1,31.4,14.1,510.9,34.2
23-Jul-23 12:00 PM ICT,453.3,40.4,28.2,31.8,14.7,530.5,34.4
23-Jul-23 12:15 PM ICT,485.3,41.8,28.2,32.1,15.3,550.7,34.6
23-Jul-23 12:30 PM ICT,549.3,35.3,28.2,32.4,16.0,571.4,34.8
23-Jul-23 12:45 PM ICT,581.3,37.0,28.3,32.6,16.7,589.2,35.0
23-Jul-23 1:00 PM ICT,613.3,46.8,28.3,33.0,17.3,605.9,35.2
23-Jul-23 1:15 PM ICT,677.3,48.7,28.3,33.3,18.0,622.6,35.5
23-Jul-23 1:30 PM ICT,741.3,42.6,28.3,33.5,18.8,640.5,35.7
23-Jul-23 1:45 PM ICT,773.3,44.4,28.4,33.8,19.5,662.6,35.8
23-Jul-23 2:00 PM ICT,805.3,54.6,28.4,34.1,20.3,682.2,36.0
23-Jul-23 2:15 PM ICT,837.3,56.6,27.4,34.4,21.1,701.0,36.2
23-Jul-23 2:30 PM ICT,869.3,50.3,27.5,34.6,21.7,718.0,36.4
23-Jul-23 2:45 PM ICT,901.3,52.0,27.5,34.9,22.5,735.3,36.6
23-Jul-23 3:00 PM ICT,965.3,54.0,27.5,35.2,23.4,753.5,36.8
23-Jul-23 3:15 PM ICT,997.3,63.9,27.6,35.5,24.1,771.8,37.1
23-Jul-23 3:30 PM ICT,1061.3,58.2,27.6,35.8,24.7,789.6,37.3
23-Jul-23 3:45 PM ICT,1093.3,60.5,27.7,36.0,25.3,807.5,37.5
23-Jul-23 4:00 PM ICT,1093.3,61.7,27.7,36.4,25.9,825.1,37.6
23-Jul-23 4:15 PM ICT,1125.3,62.2,27.8,36.8,26.5,842.5,37.8
23-Jul-23 4:30 PM ICT,1157.3,71.0,27.8,37.1,27.1,860.8,38.0
23-Jul-23 4:45 PM ICT,1157.3,71.7,27.8,37.5,27.5,808.1,38.2
23-Jul-23 5:00 PM ICT,1189.3,72.1,27.8,37.9,27.7,877.2,38.4
23-Jul-23 5:15 PM ICT,1221.3,72.2,27.8,38.2,27.8,880.4,38.6
23-Jul-23 5:30 PM ICT,1221.3,72.4,27.9,38.6,28.0,882.8,38.8
23-Jul-23 5:45 PM ICT,1221.3,72.6,27.9,39.0,28.1,885.2,39.0
23-Jul-23 6:00 PM ICT,1221.3,72.8,29.6,39.4,28.2,889.2,39.3
23-Jul-23 6:15 PM ICT,1221.3,73.0,32.5,39.8,28.4,894.5,39.4
23-Jul-23 6:30 PM ICT,1221.3,73.3,32.5,40.3,28.7,897.0,39.8
23-Jul-23 6:45 PM ICT,1253.3,73.6,32.5,40.8,29.0,899.6,40.2
23-Jul-23 7:00 PM ICT,1262.2,73.8,32.5,41.3,29.5,903.1,40.7
23-Jul-23 7:15 PM ICT,1207.5,73.9,32.5,41.8,29.8,905.9,41.1
23-Jul-23 7:30 PM ICT,1219.1,66.1,32.6,42.3,30.2,908.5,41.6
23-Jul-23 7:45 PM ICT,1227.9,66.2,32.6,42.9,30.5,911.2,42.2
23-Jul-23 8:00 PM ICT,1207.9,66.3,32.6,43.4,30.9,913.8,42.7
23-Jul-23 8:15 PM ICT,1217.0,66.4,32.6,44.0,31.2,916.4,43.2
23-Jul-23 8:30 PM ICT,1227.8,66.5,32.6,44.5,31.4,918.9,43.7
23-Jul-23 8:45 PM ICT,1205.8,66.7,32.6,45.1,31.6,921.3,44.2
23-Jul-23 9:00 PM ICT,1216.0,66.8,32.6,45.6,31.8,924.2,44.7
23-Jul-23 9:15 PM ICT,1225.9,66.9,32.6,46.2,32.0,926.7,45.3
23-Jul-23 9:30 PM ICT,1235.3,67.0,32.6,46.8,32.1,929.1,45.8
23-Jul-23 9:45 PM ICT,1212.7,67.2,32.6,47.3,32.3,931.5,46.3
23-Jul-23 10:00 PM ICT,1223.6,67.3,32.6,47.8,32.5,933.9,46.8
23-Jul-23 10:15 PM ICT,1232.6,67.4,32.6,48.4,32.7,936.3,47.3
23-Jul-23 10:30 PM ICT,1209.6,67.5,32.6,49.0,32.9,938.7,47.8
23-Jul-23 10:45 PM ICT,1220.5,67.6,32.7,49.6,33.1,941.5,48.3
23-Jul-23 11:00 PM ICT,1229.6,67.8,32.7,50.2,33.3,943.9,48.8
23-Jul-23 11:15 PM ICT,1207.0,67.9,32.7,50.8,33.5,946.2,49.2
23-Jul-23 11:30 PM ICT,1216.3,68.0,32.7,51.4,33.7,948.5,49.7
23-Jul-23 11:45 PM ICT,1226.8,68.1,32.7,52.0,33.9,950.9,50.1
24-Jul-23 12:00 AM ICT,1235.5,68.2,32.7,52.6,34.1,953.3,50.6
24-Jul-23 12:15 AM ICT,-21.8,0.1,0.0,0.6,0.2,2.5,0.5
24-Jul-23 12:30 AM ICT,-12.9,0.2,0.0,1.2,0.3,5.4,1.0
24-Jul-23 12:45 AM ICT,-2.6,0.4,0.0,1.7,0.5,7.8,1.5
24-Jul-23 1:00 AM ICT,-25.4,0.5,0.0,2.2,0.7,10.3,2.0
24-Jul-23 1:15 AM ICT,-14.8,0.6,0.0,2.8,0.9,12.8,2.4
24-Jul-23 1:30 AM ICT,-6.9,0.7,0.0,3.3,1.1,15.1,2.9
24-Jul-23 1:45 AM ICT,-28.2,0.8,0.1,3.8,1.3,17.6,3.3
24-Jul-23 2:00 AM ICT,-18.9,1.0,0.1,4.3,1.4,20.4,3.8
24-Jul-23 2:15 AM ICT,-8.7,1.1,0.1,4.9,1.6,22.8,4.2
24-Jul-23 2:30 AM ICT,-0.5,1.2,0.1,5.4,1.8,25.2,4.7
24-Jul-23 2:45 AM ICT,-21.6,1.3,0.1,5.9,2.0,27.4,5.2
24-Jul-23 3:00 AM ICT,-12.9,1.5,0.1,6.4,2.3,29.8,5.6
24-Jul-23 3:15 AM ICT,-2.1,1.6,0.1,6.9,2.5,32.2,6.0
24-Jul-23 3:30 AM ICT,-25.8,1.7,0.1,7.4,2.6,34.5,6.4
24-Jul-23 3:45 AM ICT,-15.5,1.8,0.1,7.9,2.8,37.3,6.9
24-Jul-23 4:00 AM ICT,-6.4,1.9,0.1,8.5,3.0,39.7,7.3
24-Jul-23 4:15 AM ICT,-27.6,2.1,0.2,9.0,3.2,42.0,7.8
24-Jul-23 4:30 AM ICT,-19.6,2.2,0.2,9.5,3.4,44.5,8.2
24-Jul-23 4:45 AM ICT,-9.6,2.3,0.2,10.0,3.6,46.8,8.7
24-Jul-23 5:00 AM ICT,-31.9,2.5,0.2,10.5,3.8,49.2,9.1
24-Jul-23 5:15 AM ICT,-22.1,2.7,0.2,11.0,-0.0,51.6,9.6
24-Jul-23 5:30 AM ICT,-15.4,2.8,0.2,11.4,4.1,54.3,10.0
24-Jul-23 5:45 AM ICT,-3.8,2.9,0.2,11.7,4.3,57.2,10.2
24-Jul-23 6:00 AM ICT,-26.6,3.0,0.2,12.1,4.4,59.7,10.5
24-Jul-23 6:15 AM ICT,-17.6,3.2,0.2,12.4,4.5,61.9,10.7
24-Jul-23 6:30 AM ICT,-8.6,3.4,0.2,12.6,4.6,64.0,10.9
24-Jul-23 6:45 AM ICT,-0.8,11.8,0.2,12.9,4.7,66.3,11.2
24-Jul-23 7:00 AM ICT,-27.8,12.2,0.2,13.2,4.9,69.1,11.4
24-Jul-23 7:15 AM ICT,-27.3,12.5,0.2,13.7,5.0,72.7,11.6
24-Jul-23 7:30 AM ICT,-27.3,12.7,0.2,14.4,5.1,77.3,11.7
24-Jul-23 7:45 AM ICT,-27.3,6.0,0.2,15.8,5.2,82.8,11.9
24-Jul-23 8:00 AM ICT,-27.3,8.6,0.3,18.5,6.0,93.8,14.2
24-Jul-23 8:15 AM ICT,-4.6,10.9,0.3,22.9,6.4,109.3,17.5
24-Jul-23 8:30 AM ICT,-31.4,21.6,0.3,27.9,6.8,125.3,20.5
24-Jul-23 8:45 AM ICT,6.6,17.3,0.3,34.7,7.4,143.4,24.0
24-Jul-23 9:00 AM ICT,15.4,25.2,0.3,43.2,8.9,164.3,28.6
24-Jul-23 9:15 AM ICT,16.5,33.2,0.4,52.4,10.6,184.7,34.0
24-Jul-23 9:30 AM ICT,16.5,42.1,0.4,62.5,12.1,219.1,39.7
24-Jul-23 9:45 AM ICT,16.5,51.7,0.4,74.1,13.4,253.0,45.0
24-Jul-23 10:00 AM ICT,48.5,68.6,0.5,86.3,15.2,286.5,49.9
24-Jul-23 10:15 AM ICT,48.5,67.5,0.5,100.3,16.6,318.4,55.2
24-Jul-23 10:30 AM ICT,80.5,70.9,0.6,112.3,17.9,350.4,60.8
24-Jul-23 10:45 AM ICT,80.5,78.9,0.6,124.6,19.7,383.1,66.0
24-Jul-23 11:00 AM ICT,112.5,88.6,0.6,134.8,20.6,415.2,70.7
24-Jul-23 11:15 AM ICT,144.5,99.1,0.6,146.3,22.2,445.7,75.8
24-Jul-23 11:30 AM ICT,208.5,117.3,0.7,159.4,23.3,475.5,81.7
24-Jul-23 11:45 AM ICT,240.5,118.8,0.7,171.9,25.1,505.3,87.8
24-Jul-23 12:00 PM ICT,304.5,123.1,-0.3,183.4,26.8,536.2,93.7
24-Jul-23 12:15 PM ICT,336.5,126.0,-0.2,190.6,27.7,564.9,99.5
24-Jul-23 12:30 PM ICT,368.5,128.6,-0.2,196.8,28.5,592.4,104.4
24-Jul-23 12:45 PM ICT,432.5,131.0,-0.2,203.3,29.4,619.7,109.6
24-Jul-23 1:00 PM ICT,496.5,133.8,-0.2,209.8,30.4,646.0,114.3
24-Jul-23 1:15 PM ICT,528.5,137.0,-0.2,218.2,31.4,674.7,119.4
24-Jul-23 1:30 PM ICT,592.5,146.1,-0.2,230.2,32.5,702.9,125.5
24-Jul-23 1:45 PM ICT,656.5,155.4,-0.2,244.6,33.9,735.7,131.6
24-Jul-23 2:00 PM ICT,688.5,163.2,-0.1,262.2,35.3,768.0,137.7
24-Jul-23 2:15 PM ICT,752.5,172.2,-0.1,277.9,36.8,802.5,144.3
24-Jul-23 2:30 PM ICT,784.5,183.5,-0.1,292.1,38.6,835.2,150.6
24-Jul-23 2:45 PM ICT,816.5,192.0,-0.1,308.6,40.4,867.9,157.5
24-Jul-23 3:00 PM ICT,880.5,200.3,-0.0,325.9,42.5,901.8,164.0
24-Jul-23 3:15 PM ICT,912.5,207.0,0.0,341.0,44.6,935.5,170.8
24-Jul-23 3:30 PM ICT,944.5,215.3,0.0,356.7,46.1,968.6,178.3
24-Jul-23 3:45 PM ICT,976.5,225.4,0.0,372.7,47.3,998.8,186.1
24-Jul-23 4:00 PM ICT,976.5,235.8,0.1,390.3,48.7,1030.8,193.9
24-Jul-23 4:15 PM ICT,1008.5,237.9,0.1,405.7,50.1,1063.7,201.4
24-Jul-23 4:30 PM ICT,1040.5,255.0,0.1,421.5,51.3,1088.5,208.9
24-Jul-23 4:45 PM ICT,1040.5,267.6,0.1,436.2,52.0,1100.8,215.7
24-Jul-23 5:00 PM ICT,1072.5,270.5,0.1,447.7,52.5,1111.3,220.3
24-Jul-23 5:15 PM ICT,1072.5,270.7,0.1,451.5,52.7,1118.8,222.7
24-Jul-23 5:30 PM ICT,1072.5,270.7,0.1,452.7,52.8,1123.4,223.8
24-Jul-23 5:45 PM ICT,1072.5,270.8,0.1,453.2,53.0,1127.5,224.3
24-Jul-23 6:00 PM ICT,1104.5,270.9,0.1,453.8,53.1,1131.3,224.8
24-Jul-23 6:15 PM ICT,1104.5,271.0,0.1,454.2,53.2,1134.1,225.2
24-Jul-23 6:30 PM ICT,1104.5,271.1,0.1,454.7,53.4,1136.6,225.5
24-Jul-23 6:45 PM ICT,1107.4,271.3,0.2,455.3,53.7,1140.0,226.0
24-Jul-23 7:00 PM ICT,1092.6,271.4,0.2,456.0,54.1,1142.9,226.6
24-Jul-23 7:15 PM ICT,1108.2,271.5,0.2,456.7,54.4,1145.9,227.2
