Timestamp,BP_KWH,EV_KWH,GS_KWH,SURE_KWH,VM_KWH,ACE_KWH,ShowRoom_KWH
15-Nov-23 12:00 AM ICT,26861.5,2544.8,46162.8,8524.6,23601.6,40469.3,147372.3
15-Nov-23 12:15 AM ICT,26861.7,2544.8,46163.4,8524.7,23602.2,40469.9,147375.1
15-Nov-23 12:30 AM ICT,26861.8,2544.8,46163.9,8524.9,23602.7,40470.6,147377.5
15-Nov-23 12:45 AM ICT,26861.9,2544.8,46164.5,8525.1,23603.2,40471.3,147379.9
15-Nov-23 1:00 AM ICT,26862.0,2544.8,46165.0,8525.2,23603.7,40472.0,147382.2
15-Nov-23 1:15 AM ICT,26862.2,2544.8,46165.6,8525.4,23604.3,40472.8,147384.6
15-Nov-23 1:30 AM ICT,26862.3,2544.8,46166.2,8525.5,23604.8,40473.4,147386.9
15-Nov-23 1:45 AM ICT,26862.4,2544.8,46166.7,8525.7,23605.3,40474.1,147389.6
15-Nov-23 2:00 AM ICT,26862.5,2544.8,46167.3,8525.9,23605.8,40474.7,147391.9
15-Nov-23 2:15 AM ICT,26862.7,2544.8,46167.9,8526.0,23606.3,40475.5,147394.3
15-Nov-23 2:30 AM ICT,26862.8,2544.8,46168.4,8526.2,23606.9,40476.2,147396.6
15-Nov-23 2:45 AM ICT,26862.9,2544.8,46168.9,8526.4,23607.4,40476.8,147399.1
15-Nov-23 3:00 AM ICT,26863.0,2544.9,46169.5,8526.5,23607.9,40477.5,147401.3
15-Nov-23 3:15 AM ICT,26863.1,2544.9,46170.0,8526.7,23608.4,40478.1,147404.1
15-Nov-23 3:30 AM ICT,26863.3,2544.9,46170.6,8526.8,23608.8,40478.9,147406.6
15-Nov-23 3:45 AM ICT,26863.4,2544.9,46171.1,8527.0,23609.3,40479.6,147409.0
15-Nov-23 4:00 AM ICT,26863.5,2544.9,46171.7,8527.2,23609.8,40480.3,147411.4
15-Nov-23 4:15 AM ICT,26863.6,2544.9,46172.4,8527.4,23610.3,40480.9,147413.8
15-Nov-23 4:30 AM ICT,26863.8,2544.9,46173.0,8527.6,23610.8,40481.7,147416.4
15-Nov-23 4:45 AM ICT,26863.9,2544.9,46173.7,8527.7,23611.4,40482.3,147418.7
15-Nov-23 5:00 AM ICT,26864.0,2544.9,46174.3,8527.9,23611.9,40483.0,147421.5
15-Nov-23 5:15 AM ICT,26864.1,2544.9,46175.0,8528.1,23612.4,40483.7,147423.9
15-Nov-23 5:30 AM ICT,26864.2,2544.9,46175.5,8528.3,23612.8,40484.4,147426.3
15-Nov-23 5:45 AM ICT,26864.2,2544.9,46175.8,8528.4,23613.0,40485.1,147428.4
15-Nov-23 6:00 AM ICT,26864.3,2544.9,46176.1,8528.6,23613.2,40485.7,147430.4
15-Nov-23 6:15 AM ICT,26864.3,2544.9,46176.4,8528.7,23613.3,40486.3,147432.6
15-Nov-23 6:30 AM ICT,26864.3,2545.0,46176.6,8528.8,23613.5,40487.0,147435.2
15-Nov-23 6:45 AM ICT,26864.3,2545.0,46176.9,8528.9,23613.6,40487.6,147437.9
15-Nov-23 7:00 AM ICT,26864.5,2545.0,46177.2,8529.1,23613.8,40488.2,147440.6
15-Nov-23 7:15 AM ICT,26864.9,2545.0,46177.5,8529.3,23614.0,40488.9,147443.7
15-Nov-23 7:30 AM ICT,26865.8,2545.0,46178.8,8529.4,23614.3,40489.4,147447.1
15-Nov-23 7:45 AM ICT,26866.7,2545.0,46180.1,8529.6,23614.8,40490.0,147454.3
15-Nov-23 8:00 AM ICT,26868.6,2545.0,46181.4,8529.9,23615.5,40491.2,147464.3
15-Nov-23 8:15 AM ICT,26870.5,2545.0,46183.1,8530.2,23616.3,40494.3,147477.2
15-Nov-23 8:30 AM ICT,26872.9,2545.0,46187.0,8531.5,23618.3,40499.1,147494.8
15-Nov-23 8:45 AM ICT,26876.5,2545.1,46192.5,8533.1,23620.7,40514.4,147524.9
15-Nov-23 9:00 AM ICT,26883.2,2545.2,46200.8,8534.6,23623.7,40531.4,147566.7
15-Nov-23 9:15 AM ICT,26892.2,2545.2,46210.0,8535.5,23627.2,40551.0,147606.7
15-Nov-23 9:30 AM ICT,26898.8,2545.2,46219.4,8536.6,23632.7,40569.7,147649.5
15-Nov-23 9:45 AM ICT,26904.6,2545.2,46229.2,8538.0,23637.4,40591.2,147691.8
15-Nov-23 10:00 AM ICT,26911.9,2545.3,46240.0,8539.8,23642.5,40613.4,147730.4
15-Nov-23 10:15 AM ICT,26917.5,2545.3,46248.8,8541.4,23648.0,40651.2,147770.0
15-Nov-23 10:30 AM ICT,26796.4,2545.4,46258.4,8543.1,23653.0,40682.2,147809.3
15-Nov-23 10:45 AM ICT,26802.3,2545.4,46269.3,8544.7,23657.9,40455.3,147845.7
15-Nov-23 11:00 AM ICT,26808.6,2545.5,46279.3,8546.8,23662.1,40473.8,147887.3
15-Nov-23 11:15 AM ICT,26816.9,2545.5,46290.6,8548.5,23667.2,40500.4,147925.8
15-Nov-23 11:30 AM ICT,26824.3,2545.6,46300.9,8550.3,23672.1,40527.4,147966.5
15-Nov-23 11:45 AM ICT,26830.0,2545.6,46311.1,8552.9,23677.0,40555.5,148005.9
15-Nov-23 12:00 PM ICT,26834.1,2545.7,46321.1,8554.5,23681.7,40578.8,148040.9
15-Nov-23 12:15 PM ICT,26837.4,2545.7,46327.8,8555.8,23686.2,40590.4,148076.3
15-Nov-23 12:30 PM ICT,26840.1,2545.7,46334.2,8557.3,23690.3,40602.7,148109.7
15-Nov-23 12:45 PM ICT,26843.5,2545.7,46341.6,8558.7,23694.8,40611.7,148142.5
15-Nov-23 1:00 PM ICT,26846.5,2545.7,46348.9,8560.0,23698.9,40620.3,148179.0
15-Nov-23 1:15 PM ICT,26850.3,2545.7,46358.4,8561.4,23703.6,40635.3,148214.8
15-Nov-23 1:30 PM ICT,26986.6,2545.8,46369.9,8563.3,23709.3,40665.0,148254.8
15-Nov-23 1:45 PM ICT,26995.1,2545.8,46381.9,8565.1,23714.4,40695.7,148292.4
15-Nov-23 2:00 PM ICT,27003.0,2545.9,46397.4,8567.3,23719.3,40468.7,148333.5
15-Nov-23 2:15 PM ICT,27011.2,2545.9,46409.9,8569.3,23724.1,40496.9,148375.7
15-Nov-23 2:30 PM ICT,27018.5,2546.0,46422.7,8571.0,23728.8,40525.8,148416.4
15-Nov-23 2:45 PM ICT,27025.0,2546.0,46436.9,8572.9,23732.6,40555.6,148455.3
15-Nov-23 3:00 PM ICT,27031.1,2546.1,46453.0,8574.7,23737.2,40585.7,148495.6
15-Nov-23 3:15 PM ICT,27036.7,2546.1,46468.9,8512.8,23742.4,40612.4,148532.7
15-Nov-23 3:30 PM ICT,27042.6,2546.2,46484.5,8514.7,23746.8,40630.6,148570.8
15-Nov-23 3:45 PM ICT,27047.3,2546.2,46501.5,8580.7,23750.5,40659.4,148610.0
15-Nov-23 4:00 PM ICT,27050.9,2546.2,46517.7,8582.6,23754.6,40697.8,148647.3
15-Nov-23 4:15 PM ICT,26926.3,2546.2,46534.5,8584.1,23759.4,40478.6,148686.1
15-Nov-23 4:30 PM ICT,26930.9,2546.3,46551.1,8585.4,23764.0,40260.0,148721.0
15-Nov-23 4:45 PM ICT,26932.8,2546.3,46566.0,8586.6,23768.3,40297.4,148756.6
15-Nov-23 5:00 PM ICT,26934.9,2546.3,46577.8,8587.5,23771.8,40325.9,148778.4
15-Nov-23 5:15 PM ICT,26935.5,2546.3,46582.0,8587.7,23773.2,40347.5,148791.3
15-Nov-23 5:30 PM ICT,26935.7,2546.3,46582.8,8587.9,23773.5,40352.3,148801.2
15-Nov-23 5:45 PM ICT,26935.9,2546.3,46583.4,8588.1,23773.7,40353.3,148807.5
15-Nov-23 6:00 PM ICT,26936.1,2546.3,46584.1,8588.4,23774.2,40354.0,148811.0
15-Nov-23 6:15 PM ICT,26936.1,2546.3,46585.0,8588.7,23774.9,40354.5,148813.8
15-Nov-23 6:30 PM ICT,26936.2,2546.3,46585.9,8589.1,23775.6,40355.2,148816.6
15-Nov-23 6:45 PM ICT,26936.3,2546.4,46586.8,8589.4,23776.3,40355.8,148819.2
15-Nov-23 7:00 PM ICT,26936.4,2546.4,46587.7,8589.7,23777.0,40356.4,148821.9
15-Nov-23 7:15 PM ICT,26936.5,2546.4,46588.6,8590.1,23777.7,40357.0,148824.6
15-Nov-23 7:30 PM ICT,26936.6,2546.4,46589.4,8590.4,23778.4,40357.7,148827.7
15-Nov-23 7:45 PM ICT,26936.7,2546.4,46590.2,8590.7,23779.0,40358.2,148830.3
15-Nov-23 8:00 PM ICT,26936.8,2546.4,46591.0,8591.0,23779.7,40358.9,148832.9
15-Nov-23 8:15 PM ICT,26936.9,2546.4,46591.9,8591.4,23780.4,40359.4,148835.5
15-Nov-23 8:30 PM ICT,26937.0,2546.4,46592.6,8591.7,23781.1,40360.2,148838.0
15-Nov-23 8:45 PM ICT,26937.1,2546.4,46593.4,8591.8,23781.7,40360.7,148840.3
15-Nov-23 9:00 PM ICT,26937.1,2546.4,46594.2,8592.0,23782.4,40361.3,148842.7
15-Nov-23 9:15 PM ICT,26937.2,2546.4,46595.0,8592.2,23783.0,40361.8,148845.2
15-Nov-23 9:30 PM ICT,26937.3,2546.4,46595.8,8592.4,23783.7,40362.6,148847.6
15-Nov-23 9:45 PM ICT,26937.5,2546.4,46596.6,8592.6,23784.3,40363.1,148849.8
15-Nov-23 10:00 PM ICT,26937.6,2546.5,46597.3,8592.8,23785.0,40363.8,148852.3
15-Nov-23 10:15 PM ICT,26937.7,2546.5,46598.1,8593.0,23785.6,40364.3,148854.6
15-Nov-23 10:30 PM ICT,26937.8,2546.5,46598.9,8593.2,23786.2,40364.9,148857.0
15-Nov-23 10:45 PM ICT,26938.0,2546.5,46599.6,8593.4,23786.9,40365.6,148859.6
15-Nov-23 11:00 PM ICT,26938.1,2546.5,46600.4,8593.6,23787.5,40366.2,148862.1
15-Nov-23 11:15 PM ICT,26938.2,2546.5,46601.1,8593.8,23788.0,40366.7,148864.4
15-Nov-23 11:30 PM ICT,26938.3,2546.5,46601.8,8594.0,23788.6,40367.3,148866.7
15-Nov-23 11:45 PM ICT,26938.4,2546.5,46602.4,8594.2,23789.1,40367.9,148869.1
16-Nov-23 12:00 AM ICT,26938.6,2546.5,46603.1,8594.4,23789.6,40368.6,148871.4
16-Nov-23 12:15 AM ICT,26938.7,2546.5,46603.9,8594.6,23790.2,40369.1,148873.8
16-Nov-23 12:30 AM ICT,26938.8,2546.5,46604.5,8594.8,23790.8,40369.7,148876.4
16-Nov-23 12:45 AM ICT,26938.9,2546.6,46605.1,8595.0,23791.3,40370.3,148878.7
16-Nov-23 1:00 AM ICT,26939.1,2546.6,46605.7,8595.1,23791.8,40370.9,148880.8
16-Nov-23 1:15 AM ICT,26939.2,2546.6,46606.3,8595.3,23792.3,40371.5,148883.1
16-Nov-23 1:30 AM ICT,26939.3,2546.6,46606.9,8595.5,23792.9,40372.2,148885.2
16-Nov-23 1:45 AM ICT,26939.4,2546.6,46607.6,8595.6,23793.5,40372.7,148887.6
16-Nov-23 2:00 AM ICT,26939.6,2546.6,46608.2,8595.8,23794.0,40373.3,148889.9
16-Nov-23 2:15 AM ICT,26939.7,2546.6,46608.8,8596.0,23794.5,40373.9,148892.7
16-Nov-23 2:30 AM ICT,26939.8,2546.6,46609.4,8596.1,23795.1,40374.5,148894.9
16-Nov-23 2:45 AM ICT,26939.9,2546.6,46610.0,8596.3,23795.6,40375.1,148897.3
16-Nov-23 3:00 AM ICT,26940.1,2546.6,46610.7,8596.5,23796.2,40375.7,148899.4
16-Nov-23 3:15 AM ICT,26940.2,2546.6,46611.3,8596.6,23796.7,40376.2,148901.8
16-Nov-23 3:30 AM ICT,26940.5,2546.6,46612.0,8596.8,23797.3,40376.9,148904.0
16-Nov-23 3:45 AM ICT,26940.8,2546.6,46612.7,8596.9,23797.8,40377.4,148906.8
16-Nov-23 4:00 AM ICT,26941.1,2546.7,46613.3,8597.1,23798.4,40378.0,148909.0
16-Nov-23 4:15 AM ICT,26941.5,2546.7,46614.0,8597.3,23798.9,40378.7,148911.3
16-Nov-23 4:30 AM ICT,26941.8,2546.7,46614.8,8597.5,23799.5,40379.2,148913.4
16-Nov-23 4:45 AM ICT,26942.1,2546.7,46615.5,8597.6,23800.1,40379.8,148915.5
16-Nov-23 5:00 AM ICT,26942.2,2546.7,46616.3,8597.8,23800.6,40380.4,148917.7
16-Nov-23 5:15 AM ICT,26942.3,2546.7,46617.0,8597.9,23801.1,40381.0,148920.3
16-Nov-23 5:30 AM ICT,26942.5,2546.7,46617.6,8598.1,23801.6,40381.6,148922.5
16-Nov-23 5:45 AM ICT,26942.5,2546.7,46618.0,8598.2,23801.9,40382.2,148924.6
16-Nov-23 6:00 AM ICT,26942.5,2546.7,46618.5,8598.3,23802.2,40382.7,148926.7
16-Nov-23 6:15 AM ICT,26942.5,2546.7,46618.9,8598.4,23802.5,40383.3,148929.1
16-Nov-23 6:30 AM ICT,26942.6,2546.7,46619.3,8598.5,23802.8,40383.8,148931.5
16-Nov-23 6:45 AM ICT,26942.7,2546.7,46619.7,8598.6,23803.0,40384.4,148934.5
16-Nov-23 7:00 AM ICT,26943.0,2546.7,46620.0,8598.7,23803.2,40384.9,148937.3
16-Nov-23 7:15 AM ICT,26944.3,2546.7,46620.4,8598.8,23803.4,40385.5,148940.0
16-Nov-23 7:30 AM ICT,26944.5,2546.7,46621.0,8598.9,23803.6,40386.0,148943.3
16-Nov-23 7:45 AM ICT,26944.7,2546.8,46622.5,8599.1,23803.8,40386.5,148949.1
16-Nov-23 8:00 AM ICT,26946.3,2546.8,46623.9,8599.3,23804.5,40387.1,148957.4
16-Nov-23 8:15 AM ICT,26948.9,2546.8,46626.5,8600.0,23805.5,40390.7,148974.7
16-Nov-23 8:30 AM ICT,26951.0,2546.8,46631.4,8601.1,23807.7,40400.0,149013.4
16-Nov-23 8:45 AM ICT,26954.1,2546.8,46636.9,8602.4,23810.1,40411.3,149050.8
16-Nov-23 9:00 AM ICT,26956.7,2546.9,46645.1,8604.0,23813.7,40425.9,149087.7
16-Nov-23 9:15 AM ICT,26959.1,2546.9,46655.5,8605.6,23818.9,40199.9,149124.5
16-Nov-23 9:30 AM ICT,26962.0,2546.9,46669.9,8607.5,23823.7,40229.1,149160.3
16-Nov-23 9:45 AM ICT,26968.8,2547.0,46684.5,8608.9,23830.7,40257.2,149198.6
16-Nov-23 10:00 AM ICT,26974.7,2547.0,46698.2,8610.4,23836.3,40279.5,149237.3
16-Nov-23 10:15 AM ICT,26980.5,2547.0,46712.7,8612.0,23841.6,40298.0,149275.9
16-Nov-23 10:30 AM ICT,26987.1,2547.1,46726.2,8613.9,23846.7,40326.5,149317.9
16-Nov-23 10:45 AM ICT,27121.8,2547.1,46742.7,8615.7,23852.2,40357.6,149357.5
16-Nov-23 11:00 AM ICT,27128.7,2547.1,46758.1,8617.4,23856.8,40379.9,149394.1
16-Nov-23 11:15 AM ICT,27134.4,2547.2,46772.6,8619.0,23861.4,40401.0,149434.2
16-Nov-23 11:30 AM ICT,27141.9,2547.2,46789.1,8620.6,23866.1,40421.6,149471.6
16-Nov-23 11:45 AM ICT,27148.4,2547.2,46804.6,8622.0,23870.7,40443.9,149511.1
16-Nov-23 12:00 PM ICT,27153.4,2547.2,46815.3,8623.1,23875.3,40205.1,149548.5
16-Nov-23 12:15 PM ICT,27156.2,2547.3,46825.3,8624.2,23881.2,40218.1,149584.2
16-Nov-23 12:30 PM ICT,27158.1,2547.3,46835.3,8625.3,23887.6,40231.1,149620.3
16-Nov-23 12:45 PM ICT,27160.3,2547.3,46844.0,8626.4,23893.0,40238.7,149654.6
16-Nov-23 1:00 PM ICT,27162.7,2547.3,46851.4,8627.5,23897.6,40245.7,149687.0
16-Nov-23 1:15 PM ICT,27166.4,2547.3,46859.8,8628.9,23902.7,40253.8,149722.7
16-Nov-23 1:30 PM ICT,27174.5,2547.4,46869.8,8630.6,23908.1,40263.2,149757.9
16-Nov-23 1:45 PM ICT,27053.9,2547.4,46881.4,8632.0,23913.7,40279.3,149794.6
16-Nov-23 2:00 PM ICT,27061.3,2547.4,46894.5,8633.5,23919.8,40297.5,149833.7
16-Nov-23 2:15 PM ICT,27065.7,2547.4,46909.1,8634.9,23925.9,40315.0,149871.6
16-Nov-23 2:30 PM ICT,27069.2,2547.5,46923.1,8636.4,23930.7,40336.1,149910.8
16-Nov-23 2:45 PM ICT,27072.5,2547.5,46936.6,8637.7,23935.3,40354.9,149948.1
16-Nov-23 3:00 PM ICT,27075.7,2547.5,46951.8,8639.3,23940.8,40373.8,149983.6
16-Nov-23 3:15 PM ICT,27079.9,2547.5,46965.6,8576.6,23946.1,40394.4,150021.7
16-Nov-23 3:30 PM ICT,27084.9,2547.6,46980.4,8578.0,23952.4,40420.8,150050.5
16-Nov-23 3:45 PM ICT,27088.6,2547.6,46994.7,8643.3,23957.9,40192.4,150070.5
16-Nov-23 4:00 PM ICT,27091.4,2547.6,47008.0,8644.9,23963.2,40219.2,150090.1
16-Nov-23 4:15 PM ICT,27094.3,2547.7,47020.8,8646.3,23968.3,40247.4,150108.1
16-Nov-23 4:30 PM ICT,27097.0,2547.7,47034.0,8647.5,23972.9,40273.1,150125.0
16-Nov-23 4:45 PM ICT,27099.0,2547.7,47045.0,8648.6,23976.3,40299.0,150141.4
16-Nov-23 5:00 PM ICT,27100.2,2547.7,47054.4,8649.3,23979.1,40319.3,150155.7
16-Nov-23 5:15 PM ICT,27100.8,2547.7,47059.2,8649.5,23980.5,40328.9,150165.6
16-Nov-23 5:30 PM ICT,27101.0,2547.7,47061.9,8649.6,23980.9,40335.5,150170.6
16-Nov-23 5:45 PM ICT,27101.3,2547.7,47064.5,8649.9,23981.4,40336.8,150174.0
16-Nov-23 6:00 PM ICT,27101.6,2547.7,47067.7,8650.2,23982.0,40337.5,150177.1
16-Nov-23 6:15 PM ICT,27101.8,2547.8,47069.6,8650.5,23982.7,40338.1,150180.1
16-Nov-23 6:30 PM ICT,27102.1,2547.8,47070.9,8650.8,23983.4,40338.8,150183.1
16-Nov-23 6:45 PM ICT,27102.4,2547.8,47071.7,8651.1,23983.9,40339.4,150186.1
16-Nov-23 7:00 PM ICT,27102.7,2547.8,47072.5,8651.5,23984.4,40340.0,150189.1
16-Nov-23 7:15 PM ICT,27103.0,2547.8,47073.2,8651.8,23985.0,40340.7,150192.7
16-Nov-23 7:30 PM ICT,27103.3,2547.8,47074.0,8652.2,23985.5,40341.3,150197.3
16-Nov-23 7:45 PM ICT,27103.6,2547.8,47074.7,8652.5,23986.1,40342.0,150201.3
16-Nov-23 8:00 PM ICT,27103.9,2547.8,47075.4,8652.9,23986.7,40342.5,150204.2
16-Nov-23 8:15 PM ICT,27104.0,2547.8,47076.1,8653.3,23987.2,40343.2,150207.0
16-Nov-23 8:30 PM ICT,27104.1,2547.8,47076.8,8653.6,23987.7,40343.8,150209.5
16-Nov-23 8:45 PM ICT,27104.2,2547.8,47077.5,8653.8,23988.2,40344.5,150212.0
16-Nov-23 9:00 PM ICT,27104.5,2547.8,47078.1,8654.0,23988.6,40345.0,150214.8
16-Nov-23 9:15 PM ICT,27104.8,2547.9,47078.8,8654.2,23989.1,40345.7,150217.1
16-Nov-23 9:30 PM ICT,27105.1,2547.9,47079.5,8654.4,23989.6,40346.2,150219.5
16-Nov-23 9:45 PM ICT,27105.4,2547.9,47080.2,8654.6,23990.1,40346.9,150222.0
16-Nov-23 10:00 PM ICT,27105.7,2547.9,47080.8,8654.7,23990.6,40347.6,150224.4
16-Nov-23 10:15 PM ICT,27106.0,2547.9,47081.4,8654.9,23991.1,40348.2,150226.9
16-Nov-23 10:30 PM ICT,27106.2,2547.9,47082.1,8655.1,23991.5,40348.7,150229.6
16-Nov-23 10:45 PM ICT,27106.4,2547.9,47082.8,8655.3,23992.0,40349.4,150232.2
16-Nov-23 11:00 PM ICT,27106.5,2547.9,47083.4,8655.5,23992.5,40350.0,150234.5
16-Nov-23 11:15 PM ICT,27106.6,2547.9,47084.0,8655.7,23993.0,40350.7,150236.9
16-Nov-23 11:30 PM ICT,27106.7,2547.9,47084.5,8655.9,23993.4,40351.2,150239.2
16-Nov-23 11:45 PM ICT,27106.8,2547.9,47085.1,8656.1,23993.9,40351.8,150241.6
17-Nov-23 12:00 AM ICT,27106.9,2547.9,47085.6,8656.3,23994.4,40352.4,150243.9
17-Nov-23 12:15 AM ICT,27107.0,2548.0,47086.2,8656.5,23994.9,40353.0,150246.8
17-Nov-23 12:30 AM ICT,27107.1,2548.0,47086.7,8656.7,23995.3,40353.6,150249.2
17-Nov-23 12:45 AM ICT,27107.2,2548.0,47087.3,8656.9,23995.8,40354.3,150251.6
17-Nov-23 1:00 AM ICT,27107.3,2548.0,47087.9,8657.0,23996.3,40354.8,150254.0
17-Nov-23 1:15 AM ICT,27107.4,2548.0,47088.4,8657.2,23996.8,40355.4,150256.3
17-Nov-23 1:30 AM ICT,27107.5,2548.0,47089.0,8657.4,23997.3,40356.0,150259.0
17-Nov-23 1:45 AM ICT,27107.6,2548.0,47089.6,8657.6,23997.7,40356.6,150261.3
17-Nov-23 2:00 AM ICT,27107.7,2548.0,47090.2,8657.8,23998.2,40357.2,150263.9
17-Nov-23 2:15 AM ICT,27107.7,2548.0,47090.8,8657.9,23998.7,40357.9,150266.1
17-Nov-23 2:30 AM ICT,27107.8,2548.0,47091.3,8658.1,23999.1,40358.5,150268.3
17-Nov-23 2:45 AM ICT,27107.9,2548.0,47091.8,8658.3,23999.6,40359.0,150270.7
17-Nov-23 3:00 AM ICT,27108.0,2548.1,47092.4,8658.5,24000.1,40359.6,150273.2
17-Nov-23 3:15 AM ICT,27108.1,2548.1,47093.0,8658.7,24000.5,40360.2,150275.5
17-Nov-23 3:30 AM ICT,27108.2,2548.1,47093.6,8658.8,24001.0,40360.8,150277.6
17-Nov-23 3:45 AM ICT,27108.3,2548.1,47094.1,8659.0,24001.5,40361.5,150280.0
17-Nov-23 4:00 AM ICT,27108.4,2548.1,47094.7,8659.2,24002.0,40362.0,150282.4
17-Nov-23 4:15 AM ICT,27108.5,2548.1,47095.2,8659.3,24002.4,40362.6,150284.6
17-Nov-23 4:30 AM ICT,27108.6,2548.1,47095.8,8659.5,24002.9,40363.3,150287.2
17-Nov-23 4:45 AM ICT,27108.7,2548.1,47096.3,8659.6,24003.3,40363.8,150289.5
17-Nov-23 5:00 AM ICT,27108.8,2548.1,47096.9,8659.8,24003.8,40364.4,150291.7
17-Nov-23 5:15 AM ICT,27108.9,2548.1,47097.4,8659.9,24004.2,40365.0,150294.0
17-Nov-23 5:30 AM ICT,27108.9,2548.1,47097.8,8660.1,24004.5,40365.7,150296.1
17-Nov-23 5:45 AM ICT,27109.0,2548.1,47098.1,8660.2,24004.7,40366.2,150298.5
17-Nov-23 6:00 AM ICT,27109.0,2548.1,47098.5,8660.3,24004.9,40366.8,150300.6
17-Nov-23 6:15 AM ICT,27109.0,2548.1,47098.7,8660.4,24005.0,40367.3,150302.7
17-Nov-23 6:30 AM ICT,27109.0,2548.1,47099.1,8660.5,24005.2,40367.8,150305.0
17-Nov-23 6:45 AM ICT,27109.1,2548.2,47099.5,8660.6,24005.3,40368.4,150307.8
17-Nov-23 7:00 AM ICT,27109.3,2548.2,47099.9,8660.8,24005.5,40369.0,150311.0
17-Nov-23 7:15 AM ICT,27109.4,2548.2,47100.6,8660.9,24005.9,40369.5,150314.1
17-Nov-23 7:30 AM ICT,27109.6,2548.2,47102.0,8661.0,24007.3,40370.0,150318.5
17-Nov-23 7:45 AM ICT,27110.0,2548.2,47104.2,8661.2,24008.9,40370.5,150324.6
17-Nov-23 8:00 AM ICT,27113.1,2548.2,47106.3,8661.4,24010.5,40371.4,150334.6
17-Nov-23 8:15 AM ICT,27115.4,2548.2,47108.5,8662.1,24012.2,40372.9,150347.3
17-Nov-23 8:30 AM ICT,27117.5,2548.2,47112.7,8662.7,24014.3,40374.8,150370.3
17-Nov-23 8:45 AM ICT,27120.1,2548.2,47119.8,8663.4,24016.8,40386.9,150396.9
17-Nov-23 9:00 AM ICT,27123.7,2548.3,47128.1,8664.4,24019.0,40397.9,150420.9
17-Nov-23 9:15 AM ICT,27256.7,2548.3,47139.9,8666.0,24022.5,40412.1,150445.6
17-Nov-23 9:30 AM ICT,27263.4,2548.4,47151.8,8667.4,24026.1,40427.3,150471.9
17-Nov-23 9:45 AM ICT,27269.5,2548.4,47163.7,8668.7,24029.6,40442.1,150499.0
17-Nov-23 10:00 AM ICT,27274.8,2548.4,47176.2,8670.2,24033.7,40199.5,150525.8
17-Nov-23 10:15 AM ICT,27280.4,2548.5,47187.3,8671.8,24037.4,40213.3,150555.4
17-Nov-23 10:30 AM ICT,27286.8,2548.5,47199.0,8673.5,24041.2,40227.4,150585.4
17-Nov-23 10:45 AM ICT,27291.3,2548.6,47211.5,8675.4,24045.4,39984.8,150613.8
17-Nov-23 11:00 AM ICT,27300.0,2548.6,47224.8,8676.9,24050.3,40008.8,150639.4
17-Nov-23 11:15 AM ICT,27306.0,2548.6,47237.5,8678.2,24055.2,40034.2,150665.1
17-Nov-23 11:30 AM ICT,27184.5,2548.7,47250.8,8679.6,24060.6,40064.6,150688.0
17-Nov-23 11:45 AM ICT,27191.0,2548.7,47264.1,8681.1,24066.4,40098.9,150715.2
17-Nov-23 12:00 PM ICT,27197.7,2548.7,47275.6,8682.4,24071.7,40131.6,150741.8
17-Nov-23 12:15 PM ICT,27200.0,2548.8,47284.6,8683.1,24076.0,40150.2,150763.4
17-Nov-23 12:30 PM ICT,27201.8,2548.8,47291.3,8683.9,24079.1,40159.3,150784.8
17-Nov-23 12:45 PM ICT,27204.0,2548.8,47296.6,8684.7,24082.0,40163.5,150810.1
17-Nov-23 1:00 PM ICT,27206.5,2548.8,47302.7,8685.4,24086.0,40167.3,150831.3
17-Nov-23 1:15 PM ICT,27210.0,2548.8,47309.6,8686.4,24090.2,40172.2,150852.9
17-Nov-23 1:30 PM ICT,27215.2,2548.8,47320.3,8687.6,24095.0,40189.6,150877.3
17-Nov-23 1:45 PM ICT,27224.4,2548.9,47331.9,8689.5,24099.8,39952.4,150901.0
17-Nov-23 2:00 PM ICT,27233.1,2548.9,47344.0,8691.2,24104.8,39968.7,150927.3
17-Nov-23 2:15 PM ICT,27239.8,2549.0,47356.6,8692.9,24110.0,39982.1,150955.0
17-Nov-23 2:30 PM ICT,27247.3,2549.0,47369.6,8694.9,24115.3,40008.5,150982.6
17-Nov-23 2:45 PM ICT,27383.6,2549.1,47381.3,8696.7,24120.9,40040.4,151008.8
17-Nov-23 3:00 PM ICT,27390.5,2549.1,47393.0,8698.2,24125.4,40065.9,151034.9
17-Nov-23 3:15 PM ICT,27396.2,2549.1,47404.4,8699.6,24129.8,40088.3,151060.3
17-Nov-23 3:30 PM ICT,27403.9,2549.1,47416.5,8700.7,24134.2,40101.2,151086.0
17-Nov-23 3:45 PM ICT,27411.5,2549.2,47428.1,8702.3,24139.1,40115.1,151111.1
17-Nov-23 4:00 PM ICT,27419.0,2549.2,47440.1,8703.6,24143.5,40130.2,151133.8
17-Nov-23 4:15 PM ICT,27425.9,2549.2,47452.3,8640.8,24148.0,40142.5,151155.6
17-Nov-23 4:30 PM ICT,27432.4,2549.2,47463.7,8641.9,24152.1,40154.9,151176.1
17-Nov-23 4:45 PM ICT,27310.3,2549.2,47473.8,8643.0,24155.6,40166.9,151195.9
17-Nov-23 5:00 PM ICT,27313.8,2549.2,47482.3,8707.8,24158.0,40177.3,151220.8
17-Nov-23 5:15 PM ICT,27314.4,2549.2,47484.8,8707.9,24158.9,40186.5,151234.5
17-Nov-23 5:30 PM ICT,27315.4,2549.2,47485.5,8708.0,24159.2,39936.2,151240.0
